"conflict_id","ISO","year","best","binaryconflict"
299,"SYR",2013,11,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,5,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,4,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,5,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,9,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,6,0
299,"SYR",2013,7,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,7,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,5,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,13,0
299,"SYR",2013,9,0
299,"SYR",2013,1,0
299,"SYR",2013,17,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,10,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,14,0
299,"SYR",2013,5,0
299,"SYR",2013,17,0
299,"SYR",2013,12,0
299,"SYR",2013,8,0
299,"SYR",2013,3,0
299,"SYR",2013,4,0
299,"SYR",2013,3,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,27,1
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,11,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,7,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,7,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,10,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,8,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,2,0
299,"SYR",2013,6,0
299,"SYR",2013,7,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,3,0
299,"SYR",2013,4,0
299,"SYR",2013,3,0
299,"SYR",2013,12,0
299,"SYR",2013,25,1
299,"SYR",2013,15,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,5,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,5,0
299,"SYR",2013,4,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,3,0
299,"SYR",2013,9,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,16,0
299,"SYR",2013,21,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,0,0
299,"SYR",2013,15,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,8,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,17,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,2,0
299,"SYR",2013,9,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,18,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,10,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,5,0
299,"SYR",2013,5,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,18,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,15,0
299,"SYR",2013,26,1
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,6,0
299,"SYR",2013,3,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,16,0
299,"SYR",2013,54,1
299,"SYR",2013,34,1
299,"SYR",2013,1,0
299,"SYR",2013,7,0
299,"SYR",2013,39,1
299,"SYR",2013,0,0
299,"SYR",2013,18,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,10,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,7,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,2,0
299,"SYR",2013,4,0
299,"SYR",2013,17,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,5,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,12,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,19,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,13,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,8,0
299,"SYR",2013,1,0
299,"SYR",2013,8,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,0,0
299,"SYR",2013,3,0
299,"SYR",2013,4,0
299,"SYR",2013,10,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,7,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,13,0
299,"SYR",2013,8,0
299,"SYR",2013,1,0
299,"SYR",2013,21,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,4,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,5,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,5,0
299,"SYR",2013,7,0
299,"SYR",2013,9,0
299,"SYR",2013,2,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,0,0
299,"SYR",2013,3,0
299,"SYR",2013,6,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,3,0
299,"SYR",2013,11,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,3,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,16,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,11,0
299,"SYR",2013,19,0
299,"SYR",2013,3,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,6,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,7,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,7,0
299,"SYR",2013,8,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,26,1
299,"SYR",2013,36,1
299,"SYR",2013,26,1
299,"SYR",2013,17,0
299,"SYR",2013,16,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,8,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,13,0
299,"SYR",2013,3,0
299,"SYR",2013,32,1
299,"SYR",2013,14,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,4,0
299,"SYR",2013,7,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,11,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,17,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,70,1
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,6,0
299,"SYR",2013,2,0
299,"SYR",2013,5,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,4,0
299,"SYR",2013,5,0
299,"SYR",2013,17,0
299,"SYR",2013,2,0
299,"SYR",2013,5,0
299,"SYR",2013,0,0
299,"SYR",2013,16,0
299,"SYR",2013,20,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,7,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,11,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,21,0
299,"SYR",2013,11,0
299,"SYR",2013,3,0
299,"SYR",2013,63,1
299,"SYR",2013,11,0
299,"SYR",2013,19,0
299,"SYR",2013,3,0
299,"SYR",2013,3,0
299,"SYR",2013,6,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,7,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,6,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,13,0
299,"SYR",2013,1,0
299,"SYR",2013,10,0
299,"SYR",2013,21,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,12,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,11,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,7,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,10,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,12,0
299,"SYR",2013,2,0
299,"SYR",2013,9,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,28,1
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,17,0
299,"SYR",2013,11,0
299,"SYR",2013,9,0
299,"SYR",2013,4,0
299,"SYR",2013,7,0
299,"SYR",2013,10,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,5,0
299,"SYR",2013,22,0
299,"SYR",2013,3,0
299,"SYR",2013,18,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,5,0
299,"SYR",2013,4,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,19,0
299,"SYR",2013,13,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,10,0
299,"SYR",2013,1,0
299,"SYR",2013,8,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,40,1
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,4,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,7,0
299,"SYR",2013,12,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,4,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,12,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,0,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,17,0
299,"SYR",2013,4,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,22,0
299,"SYR",2013,16,0
299,"SYR",2013,6,0
299,"SYR",2013,14,0
299,"SYR",2013,8,0
299,"SYR",2013,16,0
299,"SYR",2013,17,0
299,"SYR",2013,8,0
299,"SYR",2013,56,1
299,"SYR",2013,6,0
299,"SYR",2013,7,0
299,"SYR",2013,6,0
299,"SYR",2013,2,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,9,0
299,"SYR",2013,1,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,25,1
299,"SYR",2013,1,0
299,"SYR",2013,7,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,3,0
299,"SYR",2013,3,0
299,"SYR",2013,0,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,4,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,4,0
299,"SYR",2013,4,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,0,0
299,"SYR",2013,3,0
299,"SYR",2013,9,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,25,1
299,"SYR",2013,25,1
299,"SYR",2013,5,0
299,"SYR",2013,13,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,17,0
299,"SYR",2013,2,0
299,"SYR",2013,35,1
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,5,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,3,0
299,"SYR",2013,1,0
299,"SYR",2013,2,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,2,0
299,"SYR",2013,3,0
299,"SYR",2013,3,0
299,"SYR",2013,3,0
299,"SYR",2013,3,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,3,0
299,"SYR",2013,4,0
299,"SYR",2013,0,0
299,"SYR",2013,2,0
299,"SYR",2013,1,0
299,"SYR",2013,5,0
299,"SYR",2013,0,0
299,"SYR",2013,6,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,7,0
299,"SYR",2013,1,0
299,"SYR",2013,0,0
299,"SYR",2013,1,0
299,"SYR",2013,1,0
299,"SYR",2013,6,0
299,"SYR",2013,2,0
